"","Year","District","Electorate","ColNames","Votes","Percentage"
"889",2005,"Mahanuwara","Udunuwara","Mahinda Rajapaksha",22733,41.75
"890",2005,"Mahanuwara","Udunuwara","Ranil Wickramasinghe",30979,56.9
"891",2005,"Mahanuwara","Udunuwara","Achala Ashoka Suraweera",181,0.33
"892",2005,"Mahanuwara","Udunuwara","Victor Hettigoda",90,0.17
"893",2005,"Mahanuwara","Udunuwara","Hewaheenipallage Shantha Dharmadwaja",7,0.01
"894",2005,"Mahanuwara","Udunuwara","Total No of Valid Votes",54445,98.68
"895",2005,"Mahanuwara","Udunuwara","No of Rejected Votes",726,1.32
"896",2005,"Mahanuwara","Udunuwara","Total No of Votes Polled",55171,76.8
"897",2005,"Mahanuwara","Gampola","Wimal Geeganage",64,0.1
"898",2005,"Mahanuwara","Gampola","Chamil Jayaneththi",70,0.11
"899",2005,"Mahanuwara","Gampola","Ajith Kumara Jayaweera Arachchige",41,0.07
"900",2005,"Mahanuwara","Gampola","Siritunga Jayasuriya",276,0.44
"901",2005,"Mahanuwara","Gampola","P. Nelson Perera",19,0.03
"902",2005,"Mahanuwara","Gampola","Wije Dias",27,0.04
"903",2005,"Mahanuwara","Gampola","Anura De Silva",65,0.1
"904",2005,"Mahanuwara","Gampola","Aruna de Soyza",56,0.09
"905",2005,"Mahanuwara","Gampola","Mahinda Rajapaksha",25790,41.2
"906",2005,"Mahanuwara","Gampola","Ranil Wickramasinghe",35829,57.23
"907",2005,"Mahanuwara","Gampola","Achala Ashoka Suraweera",258,0.41
"908",2005,"Mahanuwara","Gampola","Victor Hettigoda",86,0.14
"909",2005,"Mahanuwara","Gampola","Hewaheenipallage Shantha Dharmadwaja",22,0.04
"910",2005,"Mahanuwara","Gampola","Total No of Valid Votes",62603,98.37
"911",2005,"Mahanuwara","Gampola","No of Rejected Votes",1036,1.63
"912",2005,"Mahanuwara","Gampola","Total No of Votes Polled",63639,75.61
"913",2005,"Mahanuwara","Hewaheta","No of Registered Electors",61006,NA
"914",2005,"Mahanuwara","Senkadagala","No of Registered Electors",69243,NA
"915",2005,"Mahanuwara","Mahanuwara","No of Registered Electors",36326,NA
"916",2005,"Mahanuwara","Yatinuwara","No of Registered Electors",72329,NA
"917",2005,"Mahanuwara","Udunuwara","No of Registered Electors",71840,NA
"918",2005,"Mahanuwara","Gampola","No of Registered Electors",84167,NA
"919",2005,"Mahanuwara","Nawalapitiya","Wimal Geeganage",63,0.11
"920",2005,"Mahanuwara","Nawalapitiya","Chamil Jayaneththi",74,0.12
"921",2005,"Mahanuwara","Nawalapitiya","Ajith Kumara Jayaweera Arachchige",40,0.07
"922",2005,"Mahanuwara","Nawalapitiya","Siritunga Jayasuriya",296,0.5
"923",2005,"Mahanuwara","Nawalapitiya","P. Nelson Perera",28,0.05
"924",2005,"Mahanuwara","Nawalapitiya","Wije Dias",48,0.08
"925",2005,"Mahanuwara","Nawalapitiya","Anura De Silva",44,0.07
"926",2005,"Mahanuwara","Nawalapitiya","Aruna de Soyza",56,0.09
"927",2005,"Mahanuwara","Nawalapitiya","Mahinda Rajapaksha",28544,48.01
"928",2005,"Mahanuwara","Nawalapitiya","Ranil Wickramasinghe",29882,50.26
"929",2005,"Mahanuwara","Nawalapitiya","Achala Ashoka Suraweera",277,0.47
"930",2005,"Mahanuwara","Nawalapitiya","Victor Hettigoda",85,0.14
"931",2005,"Mahanuwara","Nawalapitiya","Hewaheenipallage Shantha Dharmadwaja",16,0.03
"932",2005,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",59453,98.4
"933",2005,"Mahanuwara","Nawalapitiya","No of Rejected Votes",965,1.6
"934",2005,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",60418,75.52
"935",2005,"Galle","Final District Results","Wimal Geeganage",469,0.08
"936",2005,"Galle","Final District Results","Chamil Jayaneththi",524,0.09
"937",2005,"Galle","Final District Results","Ajith Kumara Jayaweera Arachchige",305,0.05
"938",2005,"Galle","Final District Results","Siritunga Jayasuriya",2244,0.37
"939",2005,"Galle","Final District Results","P. Nelson Perera",136,0.02
"940",2005,"Galle","Final District Results","Wije Dias",221,0.04
"941",2005,"Galle","Final District Results","Anura De Silva",388,0.06
"942",2005,"Galle","Final District Results","Aruna de Soyza",517,0.09
"943",2005,"Galle","Final District Results","Mahinda Rajapaksha",347233,57.87
"944",2005,"Galle","Final District Results","Ranil Wickramasinghe",239320,39.89
"945",2005,"Galle","Final District Results","Achala Ashoka Suraweera",2173,0.36
"946",2005,"Galle","Final District Results","Victor Hettigoda",873,0.15
"947",2005,"Galle","Final District Results","Hewaheenipallage Shantha Dharmadwaja",65,0.01
"948",2005,"Galle","Final District Results","Total No of Valid Votes",594468,99.08
"949",2005,"Galle","Final District Results","No of Rejected Votes",5540,0.92
"950",2005,"Galle","Final District Results","Total No of Votes Polled",600008,81.94
"951",2005,"Galle","Final District Results","No of Registered Electors",732289,NA
"952",2005,"Matara","Final District Results","Wimal Geeganage",451,0.1
"953",2005,"Matara","Final District Results","Chamil Jayaneththi",524,0.11
"954",2005,"Matara","Final District Results","Ajith Kumara Jayaweera Arachchige",320,0.07
"955",2005,"Matara","Final District Results","Siritunga Jayasuriya",1687,0.37
"956",2005,"Matara","Final District Results","P. Nelson Perera",119,0.03
"957",2005,"Matara","Final District Results","Wije Dias",140,0.03
"958",2005,"Matara","Final District Results","Anura De Silva",277,0.06
"959",2005,"Matara","Final District Results","Aruna de Soyza",451,0.1
"960",2005,"Matara","Final District Results","Mahinda Rajapaksha",279411,61.3
"961",2005,"Matara","Final District Results","Ranil Wickramasinghe",165837,36.38
"962",2005,"Matara","Final District Results","Achala Ashoka Suraweera",1877,0.41
"963",2005,"Matara","Final District Results","Victor Hettigoda",554,0.12
"964",2005,"Matara","Final District Results","Hewaheenipallage Shantha Dharmadwaja",74,0.02
"965",2005,"Matara","Final District Results","Total No of Valid Votes",451722,99.11
"966",2005,"Matara","Final District Results","No of Rejected Votes",4077,0.89
"967",2005,"Mahanuwara","Nawalapitiya","No of Registered Electors",80003,NA
"968",2005,"Matara","Final District Results","Total No of Votes Polled",455799,80.96
"969",2005,"Matara","Final District Results","No of Registered Electors",562987,NA
"970",2005,"Matale","Dambulla","Wimal Geeganage",71,0.08
"971",2005,"Matale","Dambulla","Chamil Jayaneththi",117,0.14
"972",2005,"Matale","Dambulla","Ajith Kumara Jayaweera Arachchige",41,0.05
"973",2005,"Matale","Dambulla","Siritunga Jayasuriya",325,0.39
"974",2005,"Matale","Dambulla","P. Nelson Perera",23,0.03
"975",2005,"Matale","Dambulla","Wije Dias",31,0.04
"976",2005,"Matale","Dambulla","Anura De Silva",61,0.07
"977",2005,"Matale","Dambulla","Aruna de Soyza",84,0.1
"978",2005,"Matale","Dambulla","Mahinda Rajapaksha",43853,52.34
"979",2005,"Matale","Dambulla","Ranil Wickramasinghe",38692,46.18
"980",2005,"Matale","Dambulla","Achala Ashoka Suraweera",361,0.43
"981",2005,"Matale","Dambulla","Victor Hettigoda",102,0.12
"982",2005,"Matale","Dambulla","Hewaheenipallage Shantha Dharmadwaja",17,0.02
"983",2005,"Matale","Dambulla","Total No of Valid Votes",83778,98.74
"984",2005,"Matale","Dambulla","No of Rejected Votes",1073,1.26
"985",2005,"Matale","Dambulla","Total No of Votes Polled",84851,76.17
"986",2005,"Matale","Laggala","Wimal Geeganage",65,0.14
"987",2005,"Matale","Laggala","Chamil Jayaneththi",86,0.18
"988",2005,"Matale","Laggala","Ajith Kumara Jayaweera Arachchige",35,0.07
"989",2005,"Matale","Laggala","Siritunga Jayasuriya",243,0.52
"990",2005,"Matale","Laggala","P. Nelson Perera",14,0.03
"991",2005,"Matale","Laggala","Wije Dias",28,0.06
"992",2005,"Matale","Laggala","Anura De Silva",45,0.1
"993",2005,"Matale","Laggala","Aruna de Soyza",51,0.11
"994",2005,"Matale","Laggala","Mahinda Rajapaksha",23637,50.53
"995",2005,"Matale","Laggala","Ranil Wickramasinghe",22249,47.56
"996",2005,"Matale","Laggala","Achala Ashoka Suraweera",279,0.6
"997",2005,"Matale","Laggala","Victor Hettigoda",37,0.08
"998",2005,"Matale","Laggala","Hewaheenipallage Shantha Dharmadwaja",12,0.03
"999",2005,"Matale","Laggala","Total No of Valid Votes",46781,98.57
"1000",2005,"Matale","Laggala","No of Rejected Votes",679,1.43
"1001",2005,"Matale","Laggala","Total No of Votes Polled",47460,77.82
"1002",2005,"Matale","Matale","Wimal Geeganage",34,0.07
"1003",2005,"Matale","Matale","Chamil Jayaneththi",73,0.14
"1004",2005,"Matale","Matale","Ajith Kumara Jayaweera Arachchige",25,0.05
"1005",2005,"Matale","Matale","Siritunga Jayasuriya",278,0.54
"1006",2005,"Matale","Matale","P. Nelson Perera",15,0.03
"1007",2005,"Matale","Matale","Wije Dias",17,0.03
"1008",2005,"Matale","Matale","Anura De Silva",48,0.09
"1009",2005,"Matale","Matale","Aruna de Soyza",33,0.06
"1010",2005,"Matale","Matale","Mahinda Rajapaksha",20945,40.72
"1011",2005,"Matale","Matale","Ranil Wickramasinghe",29637,57.62
"1012",2005,"Matale","Matale","Achala Ashoka Suraweera",235,0.46
"1013",2005,"Matale","Matale","Victor Hettigoda",88,0.17
"1014",2005,"Matale","Matale","Hewaheenipallage Shantha Dharmadwaja",11,0.02
"1015",2005,"Matale","Matale","Total No of Valid Votes",51439,98.22
"1016",2005,"Matale","Matale","No of Rejected Votes",932,1.78
"1017",2005,"Matale","Matale","Total No of Votes Polled",52371,73.58
"1018",2005,"Matale","Rattota","Wimal Geeganage",58,0.1
"1019",2005,"Matale","Rattota","Chamil Jayaneththi",78,0.13
"1020",2005,"Matale","Rattota","Ajith Kumara Jayaweera Arachchige",39,0.07
"1021",2005,"Matale","Rattota","Siritunga Jayasuriya",362,0.62
"1022",2005,"Matale","Rattota","P. Nelson Perera",24,0.04
"1023",2005,"Matale","Rattota","Wije Dias",19,0.03
"1024",2005,"Matale","Rattota","Anura De Silva",53,0.09
"1025",2005,"Matale","Rattota","Aruna de Soyza",55,0.09
"1026",2005,"Matale","Rattota","Mahinda Rajapaksha",25551,43.96
"1027",2005,"Matale","Rattota","Ranil Wickramasinghe",31449,54.1
"1028",2005,"Matale","Rattota","Achala Ashoka Suraweera",334,0.57
"1029",2005,"Matale","Rattota","Victor Hettigoda",96,0.17
"1030",2005,"Matale","Rattota","Hewaheenipallage Shantha Dharmadwaja",11,0.02
"1031",2005,"Matale","Rattota","Total No of Valid Votes",58129,98.38
"1032",2005,"Matale","Rattota","No of Rejected Votes",955,1.62
"1033",2005,"Matale","Rattota","Total No of Votes Polled",59084,75.45
"1034",2005,"Hambantota","Final District Results","Wimal Geeganage",290,0.09
"1035",2005,"Hambantota","Final District Results","Chamil Jayaneththi",370,0.11
"1036",2005,"Hambantota","Final District Results","Ajith Kumara Jayaweera Arachchige",196,0.06
"1037",2005,"Hambantota","Final District Results","Siritunga Jayasuriya",1066,0.33
"1038",2005,"Hambantota","Final District Results","P. Nelson Perera",100,0.03
"1039",2005,"Hambantota","Final District Results","Wije Dias",84,0.03
"1040",2005,"Hambantota","Final District Results","Anura De Silva",162,0.05
"1041",2005,"Hambantota","Final District Results","Aruna de Soyza",352,0.11
"1042",2005,"Hambantota","Final District Results","Mahinda Rajapaksha",202918,62.85
"1043",2005,"Hambantota","Final District Results","Ranil Wickramasinghe",112712,34.91
"1044",2005,"Hambantota","Final District Results","Achala Ashoka Suraweera",1217,0.38
"1045",2005,"Hambantota","Final District Results","Victor Hettigoda",430,0.13
"1046",2005,"Hambantota","Final District Results","Hewaheenipallage Shantha Dharmadwaja",28,0.01
"1047",2005,"Hambantota","Final District Results","Total No of Valid Votes",319925,99.09
"1048",2005,"Hambantota","Final District Results","No of Rejected Votes",2928,0.91
"1049",2005,"Hambantota","Final District Results","Total No of Votes Polled",322853,81.41
"1050",2005,"Hambantota","Final District Results","No of Registered Electors",396595,NA
"1051",2005,"Jaffna","Final District Results","Wimal Geeganage",15,0.18
"1052",2005,"Jaffna","Final District Results","Chamil Jayaneththi",24,0.28
"1053",2005,"Jaffna","Final District Results","Ajith Kumara Jayaweera Arachchige",31,0.36
"1054",2005,"Jaffna","Final District Results","Siritunga Jayasuriya",72,0.84
"1055",2005,"Jaffna","Final District Results","P. Nelson Perera",16,0.19
"1056",2005,"Jaffna","Final District Results","Wije Dias",29,0.34
"1057",2005,"Jaffna","Final District Results","Anura De Silva",21,0.25
"1058",2005,"Jaffna","Final District Results","Aruna de Soyza",12,0.14
"1059",2005,"Jaffna","Final District Results","Mahinda Rajapaksha",1967,23.08
"1060",2005,"Jaffna","Final District Results","Ranil Wickramasinghe",5523,64.79
"1061",2005,"Jaffna","Final District Results","Achala Ashoka Suraweera",34,0.4
"1062",2005,"Jaffna","Final District Results","Victor Hettigoda",120,1.41
"1063",2005,"Jaffna","Final District Results","Hewaheenipallage Shantha Dharmadwaja",4,0.05
"1064",2005,"Jaffna","Final District Results","Total No of Valid Votes",7868,92.3
"1065",2005,"Jaffna","Final District Results","No of Rejected Votes",656,7.7
"1066",2005,"Matale","Dambulla","No of Registered Electors",111401,NA
"1067",2005,"Matale","Laggala","No of Registered Electors",60990,NA
"1068",2005,"Matale","Matale","No of Registered Electors",71171,NA
"1069",2005,"Matale","Rattota","No of Registered Electors",78314,NA
"1070",2005,"Jaffna","Final District Results","Total No of Votes Polled",8524,1.21
"1071",2005,"Jaffna","Final District Results","No of Registered Electors",701938,NA
"1072",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Wimal Geeganage",67,0.03
"1073",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Chamil Jayaneththi",115,0.06
"1074",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Ajith Kumara Jayaweera Arachchige",73,0.04
"1075",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Siritunga Jayasuriya",1631,0.85
"1076",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","P. Nelson Perera",74,0.04
"1077",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Wije Dias",90,0.05
"1078",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Anura De Silva",125,0.06
"1079",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Aruna de Soyza",79,0.04
"1080",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mahinda Rajapaksha",33453,17.34
"1081",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Ranil Wickramasinghe",156343,81.02
"1082",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Achala Ashoka Suraweera",689,0.36
"1083",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Victor Hettigoda",182,0.09
"1084",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Hewaheenipallage Shantha Dharmadwaja",40,0.02
"1085",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Valid Votes",192961,98.55
"1086",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Rejected Votes",2841,1.45
"1087",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Votes Polled",195802,79.57
"1088",2005,"Nuwara-Eliya","Kotmale","Wimal Geeganage",29,0.06
"1089",2005,"Nuwara-Eliya","Kotmale","Chamil Jayaneththi",35,0.07
"1090",2005,"Nuwara-Eliya","Kotmale","Ajith Kumara Jayaweera Arachchige",16,0.03
"1091",2005,"Nuwara-Eliya","Kotmale","Siritunga Jayasuriya",378,0.73
"1092",2005,"Nuwara-Eliya","Kotmale","P. Nelson Perera",24,0.05
"1093",2005,"Nuwara-Eliya","Kotmale","Wije Dias",23,0.04
"1094",2005,"Nuwara-Eliya","Kotmale","Anura De Silva",27,0.05
"1095",2005,"Nuwara-Eliya","Kotmale","Aruna de Soyza",27,0.05
"1096",2005,"Nuwara-Eliya","Kotmale","Mahinda Rajapaksha",17645,34.23
"1097",2005,"Nuwara-Eliya","Kotmale","Ranil Wickramasinghe",33073,64.16
"1098",2005,"Nuwara-Eliya","Kotmale","Achala Ashoka Suraweera",204,0.4
"1099",2005,"Nuwara-Eliya","Kotmale","Victor Hettigoda",51,0.1
"1100",2005,"Nuwara-Eliya","Kotmale","Hewaheenipallage Shantha Dharmadwaja",16,0.03
"1101",2005,"Nuwara-Eliya","Kotmale","Total No of Valid Votes",51548,98.89
"1102",2005,"Nuwara-Eliya","Kotmale","No of Rejected Votes",576,1.11
"1103",2005,"Nuwara-Eliya","Kotmale","Total No of Votes Polled",52124,78.98
"1104",2005,"Nuwara-Eliya","Hanguranketha","Wimal Geeganage",58,0.12
"1105",2005,"Nuwara-Eliya","Hanguranketha","Chamil Jayaneththi",57,0.12
"1106",2005,"Nuwara-Eliya","Hanguranketha","Ajith Kumara Jayaweera Arachchige",40,0.08
"1107",2005,"Nuwara-Eliya","Hanguranketha","Siritunga Jayasuriya",277,0.57
"1108",2005,"Nuwara-Eliya","Hanguranketha","P. Nelson Perera",18,0.04
"1109",2005,"Nuwara-Eliya","Hanguranketha","Wije Dias",18,0.04
"1110",2005,"Nuwara-Eliya","Hanguranketha","Anura De Silva",33,0.07
"1111",2005,"Nuwara-Eliya","Hanguranketha","Aruna de Soyza",46,0.09
"1112",2005,"Nuwara-Eliya","Hanguranketha","Mahinda Rajapaksha",20725,42.56
"1113",2005,"Nuwara-Eliya","Hanguranketha","Ranil Wickramasinghe",27061,55.58
"1114",2005,"Nuwara-Eliya","Hanguranketha","Achala Ashoka Suraweera",285,0.59
"1115",2005,"Nuwara-Eliya","Hanguranketha","Victor Hettigoda",58,0.12
"1116",2005,"Nuwara-Eliya","Hanguranketha","Hewaheenipallage Shantha Dharmadwaja",15,0.03
"1117",2005,"Nuwara-Eliya","Hanguranketha","Total No of Valid Votes",48691,98.3
"1118",2005,"Nuwara-Eliya","Hanguranketha","No of Rejected Votes",843,1.7
"1119",2005,"Nuwara-Eliya","Hanguranketha","Total No of Votes Polled",49534,78.1
"1120",2005,"Nuwara-Eliya","Walapane","Wimal Geeganage",45,0.08
"1121",2005,"Nuwara-Eliya","Walapane","Chamil Jayaneththi",78,0.14
"1122",2005,"Nuwara-Eliya","Walapane","Ajith Kumara Jayaweera Arachchige",35,0.06
"1123",2005,"Nuwara-Eliya","Walapane","Siritunga Jayasuriya",333,0.6
"1124",2005,"Nuwara-Eliya","Walapane","P. Nelson Perera",21,0.04
"1125",2005,"Nuwara-Eliya","Walapane","Wije Dias",15,0.03
"1126",2005,"Nuwara-Eliya","Walapane","Anura De Silva",30,0.05
"1127",2005,"Nuwara-Eliya","Walapane","Aruna de Soyza",50,0.09
"1128",2005,"Nuwara-Eliya","Walapane","Mahinda Rajapaksha",23688,42.67
"1129",2005,"Nuwara-Eliya","Walapane","Ranil Wickramasinghe",30852,55.57
"1130",2005,"Nuwara-Eliya","Walapane","Achala Ashoka Suraweera",285,0.51
"1131",2005,"Nuwara-Eliya","Walapane","Victor Hettigoda",74,0.13
"1132",2005,"Nuwara-Eliya","Walapane","Hewaheenipallage Shantha Dharmadwaja",13,0.02
"1133",2005,"Nuwara-Eliya","Walapane","Total No of Valid Votes",55519,98.23
"1134",2005,"Nuwara-Eliya","Walapane","No of Rejected Votes",1003,1.77
"1135",2005,"Nuwara-Eliya","Walapane","Total No of Votes Polled",56522,78.78
"1136",2005,"Vanni","Final District Results","Wimal Geeganage",68,0.08
"1137",2005,"Vanni","Final District Results","Chamil Jayaneththi",133,0.15
"1138",2005,"Vanni","Final District Results","Ajith Kumara Jayaweera Arachchige",107,0.12
"1139",2005,"Vanni","Final District Results","Siritunga Jayasuriya",520,0.61
"1140",2005,"Vanni","Final District Results","P. Nelson Perera",27,0.03
"1141",2005,"Vanni","Final District Results","Wije Dias",69,0.08
"1142",2005,"Vanni","Final District Results","Anura De Silva",62,0.07
"1143",2005,"Vanni","Final District Results","Aruna de Soyza",71,0.08
"1144",2005,"Vanni","Final District Results","Mahinda Rajapaksha",17197,20.03
"1145",2005,"Vanni","Final District Results","Ranil Wickramasinghe",65798,76.62
"1146",2005,"Vanni","Final District Results","Achala Ashoka Suraweera",286,0.33
"1147",2005,"Vanni","Final District Results","Victor Hettigoda",115,0.13
"1148",2005,"Vanni","Final District Results","Hewaheenipallage Shantha Dharmadwaja",23,0.03
"1149",2005,"Vanni","Final District Results","Total No of Valid Votes",84476,98.37
"1150",2005,"Vanni","Final District Results","No of Rejected Votes",1398,1.63
"1151",2005,"Vanni","Final District Results","Total No of Votes Polled",85874,34.3
"1152",2005,"Vanni","Final District Results","No of Registered Electors",250386,NA
"1153",2005,"Batticaloa","Final District Results","Wimal Geeganage",43,0.03
"1154",2005,"Batticaloa","Final District Results","Chamil Jayaneththi",149,0.1
"1155",2005,"Batticaloa","Final District Results","Ajith Kumara Jayaweera Arachchige",153,0.1
"1156",2005,"Batticaloa","Final District Results","Siritunga Jayasuriya",892,0.58
"1157",2005,"Batticaloa","Final District Results","P. Nelson Perera",59,0.04
"1158",2005,"Batticaloa","Final District Results","Wije Dias",104,0.07
"1159",2005,"Batticaloa","Final District Results","Anura De Silva",142,0.09
"1160",2005,"Batticaloa","Final District Results","Aruna de Soyza",124,0.08
"1161",2005,"Batticaloa","Final District Results","Mahinda Rajapaksha",28836,18.65
"1162",2005,"Batticaloa","Final District Results","Ranil Wickramasinghe",121514,78.59
"1163",2005,"Batticaloa","Final District Results","Achala Ashoka Suraweera",578,0.37
"1164",2005,"Batticaloa","Final District Results","Victor Hettigoda",225,0.15
"1165",2005,"Batticaloa","Final District Results","Hewaheenipallage Shantha Dharmadwaja",18,0.01
"1166",2005,"Batticaloa","Final District Results","Total No of Valid Votes",152837,98.85
"1167",2005,"Batticaloa","Final District Results","No of Rejected Votes",1778,1.15
"1168",2005,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Registered Electors",246062,NA
"1169",2005,"Nuwara-Eliya","Kotmale","No of Registered Electors",65998,NA
"1170",2005,"Nuwara-Eliya","Hanguranketha","No of Registered Electors",63421,NA
"1171",2005,"Nuwara-Eliya","Walapane","No of Registered Electors",71744,NA
"1172",2005,"Batticaloa","Final District Results","Total No of Votes Polled",154615,48.51
"1173",2005,"Batticaloa","Final District Results","No of Registered Electors",318728,NA
"1174",2005,"Galle","Balapitiya","Wimal Geeganage",26,0.07
"1175",2005,"Galle","Balapitiya","Chamil Jayaneththi",20,0.05
"1176",2005,"Galle","Balapitiya","Ajith Kumara Jayaweera Arachchige",19,0.05
"1177",2005,"Galle","Balapitiya","Siritunga Jayasuriya",133,0.36
"1178",2005,"Galle","Balapitiya","P. Nelson Perera",8,0.02
"1179",2005,"Galle","Balapitiya","Wije Dias",28,0.08
"1180",2005,"Galle","Balapitiya","Anura De Silva",16,0.04
"1181",2005,"Galle","Balapitiya","Aruna de Soyza",36,0.1
"1182",2005,"Galle","Balapitiya","Mahinda Rajapaksha",20743,56.59
"1183",2005,"Galle","Balapitiya","Ranil Wickramasinghe",15460,42.18
"1184",2005,"Galle","Balapitiya","Achala Ashoka Suraweera",125,0.34
"1185",2005,"Galle","Balapitiya","Victor Hettigoda",34,0.09
"1186",2005,"Galle","Balapitiya","Hewaheenipallage Shantha Dharmadwaja",4,0.01
"1187",2005,"Galle","Balapitiya","Total No of Valid Votes",36652,99.21
"1188",2005,"Galle","Balapitiya","No of Rejected Votes",291,0.79
"1189",2005,"Galle","Balapitiya","Total No of Votes Polled",36943,75.66
"1190",2005,"Galle","Ambalangoda","Wimal Geeganage",42,0.08
"1191",2005,"Galle","Ambalangoda","Chamil Jayaneththi",48,0.09
"1192",2005,"Galle","Ambalangoda","Ajith Kumara Jayaweera Arachchige",25,0.05
"1193",2005,"Galle","Ambalangoda","Siritunga Jayasuriya",151,0.3
"1194",2005,"Galle","Ambalangoda","P. Nelson Perera",4,0.01
"1195",2005,"Galle","Ambalangoda","Wije Dias",19,0.04
"1196",2005,"Galle","Ambalangoda","Anura De Silva",25,0.05
"1197",2005,"Galle","Ambalangoda","Aruna de Soyza",49,0.1
"1198",2005,"Galle","Ambalangoda","Mahinda Rajapaksha",30418,59.51
"1199",2005,"Galle","Ambalangoda","Ranil Wickramasinghe",20093,39.31
"1200",2005,"Galle","Ambalangoda","Achala Ashoka Suraweera",170,0.33
"1201",2005,"Galle","Ambalangoda","Victor Hettigoda",59,0.12
"1202",2005,"Galle","Ambalangoda","Hewaheenipallage Shantha Dharmadwaja",7,0.01
"1203",2005,"Galle","Ambalangoda","Total No of Valid Votes",51110,99.01
"1204",2005,"Galle","Ambalangoda","No of Rejected Votes",509,0.99
"1205",2005,"Galle","Ambalangoda","Total No of Votes Polled",51619,79.58
"1206",2005,"Galle","Karandeniya","Wimal Geeganage",42,0.09
"1207",2005,"Galle","Karandeniya","Chamil Jayaneththi",49,0.1
"1208",2005,"Galle","Karandeniya","Ajith Kumara Jayaweera Arachchige",29,0.06
"1209",2005,"Galle","Karandeniya","Siritunga Jayasuriya",164,0.33
"1210",2005,"Galle","Karandeniya","P. Nelson Perera",8,0.02
"1211",2005,"Galle","Karandeniya","Wije Dias",17,0.03
"1212",2005,"Galle","Karandeniya","Anura De Silva",32,0.06
"1213",2005,"Galle","Karandeniya","Aruna de Soyza",60,0.12
"1214",2005,"Galle","Karandeniya","Mahinda Rajapaksha",31157,63.26
"1215",2005,"Galle","Karandeniya","Ranil Wickramasinghe",17438,35.4
"1216",2005,"Galle","Karandeniya","Achala Ashoka Suraweera",179,0.36
"1217",2005,"Galle","Karandeniya","Victor Hettigoda",73,0.15
"1218",2005,"Galle","Karandeniya","Hewaheenipallage Shantha Dharmadwaja",5,0.01
"1219",2005,"Galle","Karandeniya","Total No of Valid Votes",49253,99.03
"1220",2005,"Galle","Karandeniya","No of Rejected Votes",481,0.97
"1221",2005,"Galle","Karandeniya","Total No of Votes Polled",49734,77.57
"1222",2005,"Galle","Bentara-Elpitiya","Wimal Geeganage",70,0.11
"1223",2005,"Galle","Bentara-Elpitiya","Chamil Jayaneththi",68,0.1
"1224",2005,"Galle","Bentara-Elpitiya","Ajith Kumara Jayaweera Arachchige",41,0.06
"1225",2005,"Galle","Bentara-Elpitiya","Siritunga Jayasuriya",296,0.45
"1226",2005,"Galle","Bentara-Elpitiya","P. Nelson Perera",17,0.03
"1227",2005,"Galle","Bentara-Elpitiya","Wije Dias",15,0.02
"1228",2005,"Galle","Bentara-Elpitiya","Anura De Silva",53,0.08
"1229",2005,"Galle","Bentara-Elpitiya","Aruna de Soyza",64,0.1
"1230",2005,"Galle","Bentara-Elpitiya","Mahinda Rajapaksha",38779,59.16
"1231",2005,"Galle","Bentara-Elpitiya","Ranil Wickramasinghe",25767,39.31
"1232",2005,"Galle","Bentara-Elpitiya","Achala Ashoka Suraweera",268,0.41
"1233",2005,"Galle","Bentara-Elpitiya","Victor Hettigoda",100,0.15
"1234",2005,"Galle","Bentara-Elpitiya","Hewaheenipallage Shantha Dharmadwaja",8,0.01
"1235",2005,"Galle","Bentara-Elpitiya","Total No of Valid Votes",65546,99.13
"1236",2005,"Galle","Bentara-Elpitiya","No of Rejected Votes",572,0.87
"1237",2005,"Galle","Bentara-Elpitiya","Total No of Votes Polled",66118,80.36
"1238",2005,"Galle","Hiniduma","Wimal Geeganage",60,0.08
"1239",2005,"Galle","Hiniduma","Chamil Jayaneththi",71,0.09
"1240",2005,"Galle","Hiniduma","Ajith Kumara Jayaweera Arachchige",39,0.05
"1241",2005,"Galle","Hiniduma","Siritunga Jayasuriya",301,0.4
"1242",2005,"Galle","Hiniduma","P. Nelson Perera",16,0.02
"1243",2005,"Galle","Hiniduma","Wije Dias",29,0.04
"1244",2005,"Galle","Hiniduma","Anura De Silva",61,0.08
